"ID","Title","Link","Content","Gold Label"
"30","پی سی بی کے سی او او ⁩سمیر احمد آئی سی سی چیمپئنز ٹرافی کے  ڈائریکٹر مقرر","https://urdu.geo.tv/latest/387560-","پاکستان کرکٹ بورڈ نے پی سی بی کے چیف آپریٹنگ آفیسر (سی او او) سمیر احمد سید کو پاکستان میں شیڈول آئی سی سی چیمپئنز ٹرافی 2025 کے لیے ٹورنامنٹ ڈائریکٹر مقرر کردیا۔ پی سی بی کے چیئرمین محسن نقوی کا کہنا ہے کہ سمیراحمد ایک غیر معمولی منظم پروفیشنل ہیں جن میں انتظامی مہارت  کے ساتھ ساتھ  کرکٹ کے لیے غیر متزلزل جذبہ بھی موجود ہے اور مجھے یقین ہے کہ وہ کھلاڑیوں، آفیشلز اور شائقین کے لیے ناقابل فراموش آئی سی سی چیمپئنز ٹرافی  پیش کریں گے، آئی سی سی چیمپیئنز ٹرافی 2025 پاکستان کی عالمی معیار کی کرکٹ کی میزبانی کی صلاحیت کو ظاہر کرنے کا وعدہ کرتی ہے۔   انہوں نے کہا ہے کہ دنیا بھر سے کھلاڑیوں اور شائقین کا خیرمقدم کرتے ہوئے یہ ان کے لیے ایک خوبصورت تجربہ ہوگا کہ وہ کھیل کے لیے اس  ملک کے جذبے اور مشہور مہمان نوازی کو دیکھ سکیں گے۔ یہ ٹورنامنٹ پاکستان کی حالیہ تاریخ میں کھیلوں کے سب سے بڑے ایونٹ کے طور پر ایک تاریخی سنگ میل ہے اور عالمی کرکٹ برادری اس بات کا یقین کرسکتی ہے کہ  سمیراحمد کی قیادت میں یہ ایونٹ  پاکستان کے شاندار معیار کے مطابق ہوگا۔ ٹورنامنٹ ڈائریکٹر سمیر احمد سید کا کہنا ہے کہ میں اس ٹورنامنٹ کے لیے یہ اہم ذمہ داری سنبھالنے کے لیے  پرجوش ہوں اور اعزاز سمجھتا ہوں جو پاکستان کرکٹ بورڈ، ہمارے مداحوں اور سپورٹرز کے لیے بہت اہمیت رکھتا ہے۔ سمیر احمد نے کہا کہ تیاریاں پہلے سے ہی اچھی ہیں، اسٹیڈیم کی اپ گریڈیشن تکمیل کے قریب ہے اور آئی سی سی کے ساتھ اہم بات چیت جاری ہے۔ ہماری تجربہ کار ایونٹس ٹیم، جس نے کامیابی کے ساتھ نو ملٹی ٹیم  ایچ بی ایل پاکستان سپر لیگ کی منصوبہ بندی اور اس پر عمل درآمد کیا ہے جن میں سے آخری پانچ پاکستان میں ہوئی ہیں اور مجھے امید ہے کہ یہ چیمپئنز ٹرافی کی کامیابی میں بھی اہم کردار ادا کرے گی۔ ان کا کہنا تھا کہ میں ان کے ساتھ ساتھ انٹرنیشنل کرکٹ کونسل کے ساتھ مل کر کام کرنے کے لیے ُپرعزم ہوں اور آئی سی سی چیمپئنز ٹرافی کے پچھلے ایڈیشنز میں جو معیار مقرر کیے گئے تھے ان معیار کو مزید بہتر کرنے میں کوئی کسر نہیں چھوڑوں گا۔","sports"
"31","آئی سی سی چیمپئنز ٹرافی کراچی کی برنس روڈ فوڈ اسٹریٹ پہنچ گئی، فینز کا رش","https://urdu.geo.tv/latest/387517-","  آئی سی سی چیمپئنز ٹرافی کی ٹرافی کراچی کی برنس روڈ فوڈ اسٹریٹ پہنچ گئی۔ کراچی میں برٹش روڈ فوڈ اسٹریٹ پر ٹرافی کا فوٹو شوٹ کیا گیا جس کے بعد فینز کی ایک بڑی تعداد برنس روڈ پر ٹرافی دیکھنے جمع ہوگئی۔ فینز نے آئی سی سی چیمپئنز ٹرافی کی ویڈیوز اور تصاویر بنائیں۔ٹرافی کا برنس روڈ پر واقع ایک قدیم بلڈنگ کی بالکونی میں بھی فوٹو شوٹ کیا گیا۔ واضح رہے کہ آئی سی سی چیمپئنز ٹرافی کی ٹرافی اسلام اباد، ٹیکسلا، خانپور، ایبٹ آباد ، گلیات، ٹھنڈیانی اور مری کا دورہ بھی کرچکی ہے۔ آئی سی سی چیمپئنز ٹرافی کی ٹرافی کو آج دوپہر کراچی پہنچایا گیا تھا۔ یہ ٹرافی 25 نومبر تک کراچی میں رہے گی۔ گزشتہ روز  آئی سی سی نے بھارتی کرکٹ بورڈ کے اعتراض پر پاکستان کو چیمپئنز ٹرافی آزاد کشمیر لے جانے سے روک دیا تھا پی سی بی نے جمعرا ت کو چیمپئنز ٹرافی 2025  کی ٹرافی کو پاکستان میں اسکردو ، ہنزہ اور مظفر آباد کے علاقوں میں لے جانے کے شیڈول کا اعلان کیا تھا۔ ","sports"
"32","کیا بابر آئندہ ٹی ٹوئنٹی ٹیم میں شامل ہوں گے؟ ہیڈ کوچ عاقب جاوید نے لب کشائی کردی","https://urdu.geo.tv/latest/387511-","  پاکستان وائٹ بال کرکٹ ٹیم کے عبوری ہیڈ کوچ  عاقب جاوید نے قومی ٹیم کے اسٹار بیٹر بابر اعظم کی ٹی ٹوئنٹی ٹیم میں جگہ ہونے یا نہ ہونے کے حوالے سے لب کشائی کر دی۔ بابر اعظم اس وقت تمام فارمیٹس میں خراب فارم سے گزر رہے ہیں، حال ہی میں آسٹریلیا کے خلاف 3 میچوں کی ٹی ٹوئنٹی سیریز میں وہ مایوس کن کارکردگی کا مظاہرہ کرتے ہوئے صرف 47 رنز بنا سکے۔ اس سیریز میں پاکستان کو آسٹریلیا کے ہاتھوں وائٹ واش کا سامنا کرنا پڑا۔ آسٹریلیا کے خلاف سیریز میں بابر کی کارکردگی پر تبصرہ کرتے ہوئے گزشتہ دنوں سابق کرکٹر باسط علی نے دعویٰ کیا تھا کہ آسٹریلیا کے خلاف تیسرا ٹی ٹوئنٹی میچ اس فارمیٹ میں بابر کا آخری میچ ہو سکتا ہے۔ باسط علی نے ایک ٹی وی پروگرام کے دوران کہا کہ عاقب جاوید کے ہیڈ کوچ بننے کے بعد بابر کا یہ آخری ٹی ٹوئنٹی میچ ہو سکتا ہے کیوں کہ عاقب بابر کے ناقدین میں سے ایک ہیں۔ تاہم عاقب جاوید نے بدھ کو میڈیا سے گفتگو کرتے ہوئے باسط کے اس دعوے کو مکمل طور پر مسترد کیا اور بابر کی قومی ٹیم کے لیے سالوں کی خدمات کو  یاد دلایا۔ عاقب جاوید نے کہا کہ سینیئر کھلاڑی جیسے کہ بابر اور رضوان کی ٹیم میں ایک اہمیت ہے۔ انہوں نے پاکستان کے لیے سالوں تک کارکردگی دکھائی ہے۔ ہر شخص کی اپنی رائے ہوتی ہے لیکن ہمارا فوکس کسی انفرادی کھلاڑی کو نشانہ بنانے پر نہیں ہے۔   انہوں نے مزید کہا کہ ہر کسی نے دیکھا کہ بابر نے آخری 3 ون ڈے میچوں میں کیسا کھیلا، جب آپ کوچ یا سلیکٹر بنتے ہیں، تو یہ انفرادی پسند یا ناپسند کی بات نہیں ہوتی، آپ کا مقصد پاکستان کرکٹ کو بہتر بنانا ہوتا ہے۔ عاقب جاوید نے کہا کہ ہمارا فوکس صرف پاکستان کرکٹ کو بہتر بنانے پر ہے۔ اس کےعلاوہ پاکستان وائٹ بال ٹیم کے ہیڈ کوچ عاقب جاوید کا کہنا تھا کہ ابھی  فوکس ون ڈے کرکٹ اور چیمپنز ٹرافی پر ہے ، فخر زمان کے ساتھ فٹنس مسائل ہیں ،حل ہو جائیں گے تو وہ ٹیم میں شامل ہوں گے ۔","sports"
"33","میسی کا 14 سال بعد بھارت میں فٹبال میچ کھیلنے کا امکان","https://urdu.geo.tv/latest/387501-","بھارت میں کرکٹ کو جتنا پسند کیا جاتا ہے اتنا ہی فٹبال کا کھیل بھی عوام میں مقبول ہو رہا ہے،ایسے میں اب  بھارتی فٹبال فینز کے لیے ایک بڑی خوشخبری بھی سامنے آئی ہے۔ فٹبال کی دنیا کی بات کریں تو 2 کھلاڑیوں کا ذکر ہر زبان پر ہوگا، وہ نام پرتگال کے کرسٹیانو رونالڈو اور ارجنٹائن کے لیونل میسی کا ہے۔ تمام فٹبال شائقین کی خواہش ہوتی ہے کہ وہ میسی یا رونالڈو میں سے کسی کو بھی اپنے ملک میں کھیلتے ہوئے دیکھیں۔اس بار بھارتی شائقین کی ایک ایسی ہی خواہش پوری ہونے جارہی ہے۔ بھارتی میڈیا کی رپورٹس کے مطابق ارجنٹائن کے اسٹار فٹبالر لیونل میسی اگلے سال بھارت میں فٹبال میچ کھیلنے آئیں گے۔ رپورٹس میں بتایا گیا ہے کہ بھارتی ریاست کیرالہ کے وزیر کھیل نے بدھ کو انکشاف کیا کہ ارجنٹائن کی فٹبال ٹیم، بشمول لیجنڈ کھلاڑی لیونل میسی، اگلے سال ایک انٹرنیشنل میچ  کھیلنے کے لیے کیرالہ آئیں گے۔   کیرالہ کے وزیر کھیل نے پریس کانفرنس میں کہا کہ یہ میچ مکمل طور پر ریاستی حکومت کی نگرانی میں منعقد کیا جائے گا۔اس کے  تمام مالی اخراجات ریاست کے تاجر اٹھائیں گے۔ واضح رہے کہ میسی نے اس سے قبل 2011 میں بھارت میں ایک میچ کھیلا تھا۔ بھارت میں 2011 میں ارجنٹائن اور وینزویلا کے درمیان ایک بین الاقوامی دوستانہ میچ کھیلا گیا تھا، یہ میچ بغیر کسی گول کے برابر رہا تھا۔","sports"
"34","22 گرینڈ سلیم ٹائٹل جیتنے والے نڈال کا کیریئر شکست کیساتھ اختتام پذیر ","https://urdu.geo.tv/latest/387490-","  ٹینس کی دنیا کے نامور اسٹار اور کلے کورٹ کے کِنگ اسپین کے رافیل نڈال کا  انٹرنیشنل کیریئر اختتام پذیر ہو گیا۔ 22 گرینڈ سلیم    ،اولمپکس میں سونے کا تمغہ اور  92 اے ٹی پی  ٹائٹل سمیت  بے شمار اعزاز اپنے نام کرنے والے اسپینش اسٹار کو آخری میچ میں شکست کا سامنا کرنا پڑا۔ منگل کو کیریئر کے آخری میچ میں نڈال کو ڈیوس کپ ٹائی کے سنگلز میں ہالینڈ کے Botic van de Zandschulp نے اسٹریٹ سیٹس میں شکست دی ۔ اپنے کیریئر کے آخری میچ  کے بعد ٹینس کورٹ کو خیر باد کہتے ہوئے نڈال تھوڑے جذباتی بھی دکھائی دیے۔ الوداعی میچ کے بعد ٹینس ایریا میں نڈال کے شاندار کیریئر کی جھلکیاں بھی دکھائی گئیں، راجر فیڈرر، نوواک جوکووچ ، سرینا ولیمز سمیت دنیا کے نامور کھلاڑیوں نے رافیل نڈال کو خراج تحسین پیش کیا۔ نڈال نے اپنے کیریئر کا آغاز 2001 میں 15 برس کی عمر میں کیا تھا، اس دوران انہوں نے 14 فرنچ اوپن سمیت 22 گرینڈ سلیم ٹائٹل حاصل کیے، ان میں 4 یوا یس اوپن اور 2، 2 بار آسٹریلین اوپن اور ومبلڈن چیمپئن شپ بھی اپنے نام کی۔ بائیں ہاتھ سے کھیلنے والے نڈال کلے کورٹ کے کِنگ کہلائے جاتے تھے، نڈال نے 38 اے ٹی پی ماسٹرز ٹائٹل کے علاوہ 2008 میں اولمپک گولڈ میڈل اور چار بار اپنے ملک کے لیے ڈیوس کپ ٹائٹل بھی جیتا، وہ 209 ہفتے انٹرنیشنل ٹینس رینکنگ میں نمبر ون بھی رہے۔ واضح رہے کہ نڈال نے گزشتہ ماہ  ٹینس کے کھیل سے ریٹائرمنٹ کا اعلان کیا تھا، انہوں نے کہا تھا کہ وہ نومبر میں ڈیوس کپ کے بعد انٹرنیشنل ٹینس کو الوادع کہہ دیں گے۔ نڈال آئندہ ماہ نومبر میں ڈیوس کپ کے بعد انٹرنیشنل ٹینس کو الوادع کہہ دیں گے۔ دنیائے ٹینس کے عظیم کھلاڑی اور 20 گرینڈ سَلم ٹائٹل جیتنے والے راجر فیڈرر لیور کپ میں آخری بار ایکشن میں نظر آئے ","sports"
"35","ٹی ٹوئنٹی رینکنگ جاری: بابر اعظم اور  محمد رضوان کی تنزلی","https://urdu.geo.tv/latest/387467-","دبئی: انٹرنیشنل کرکٹ کونسل نے ٹی ٹوئنٹی کرکٹرز کی نئی  رینکنگ جاری کردی۔ آئی سی سی  کی جانب سے جاری  ٹی ٹوئنٹی بیٹرز کی نئی  رینکنگ  میں آسٹریلیا کے ٹریوس ہیڈکا پہلا نمبربرقرار ہے جب کہ انگلینڈ کے فل سالٹ دوسرے نمبر پر ہیں۔ بھارت کے تلک ورما نے اونچی چھلانگ لگائی اور وہ 69 درجے ترقی کے بعد تیسرے نمبر پرپہنچ گئے ہیں۔ فہرست میں بھارت کے  سوریا کمار یادیو  ایک درجے تنزلی کے بعد چوتھے، بابراعظم  ایک درجے تنزلی کے بعد  پانچویں اور  محمد رضوان ایک درجے تنزلی کے بعد چھٹے نمبر پر چلےگئے ہیں۔ ٹی ٹوئنٹی بولرزکی رینکنگ میں انگلینڈ کے عادل رشید کا پہلا نمبر ہے، اس فہرست میں   سری لنکا کے وینندو ہسرنگا دوسرے اور  آسٹریلیا کے ایڈم زمپا5  درجے ترقی کے بعد تیسرے نمبر پرآگئے ہیں۔ ٹاپ  ٹوئنٹی بولرز کی فہرست میں حارث رؤف 4 درجے ترقی کے بعد 20 ویں نمبرپر آگئے ہیں، حارث رؤف ٹاپ ٹوئنٹی میں واحد پاکستانی بولر ہیں۔ ٹی ٹوئنٹی آل راؤنڈرز کی رینکنگ میں بھارت کے ہاردک پانڈیا پہلی پوزیشن پرموجود ہیں، نیپال کے دیپندرا سنگھ ایری کی دوسری پوزیشن برقرار ہے جب کہ انگلینڈ کے لیام لیونگسٹن 2 درجے تنزلی کے بعد تیسری پوزیشن پرچلے گئے ہیں۔","sports"
"36","ورلڈکپ سے دستبرداری کے بعد بھارتی بلائنڈ کرکٹ ایسوسی ایشن کا ورلڈ بلائنڈ کرکٹ کو خط","https://urdu.geo.tv/latest/387460-","بھارتی بلائنڈ کرکٹ ایسوسی ایشن نے بلائنڈ ٹی ٹوئنٹی ورلڈکپ میں عدم شرکت سے متعلق  ورلڈ بلائنڈ کرکٹ کو  خط لکھ دیا۔ بھارتی بلائنڈ کرکٹ ایسوسی ایشن (سی اے بی آئی) کی جانب سے لکھے گئے خط میں کہا گیا ہے کہ بھارتی حکومت نے پاکستان میں ہونے والے ایونٹ میں شرکت کی کلیئرنس نہیں دی لہٰذا ہمیں افسوس ہے  کہ بھارتی بلائنڈ ٹیم بلائنڈ ٹی ٹوئنٹی ورلڈکپ میں شرکت نہیں کرے گی۔ خط میں بھارتی بلائنڈ کرکٹ ایسوسی ایشن کا مؤقف ہے کہ ٹورنامنٹ کے لیے تمام تیاریاں مکمل کر رکھی تھیں، ہماری نیک خواہشات منتظمین کے ساتھ ہیں۔ واضح رہے کہ بلائنڈ ٹی ٹوئنٹی ورلڈکپ 23 نومبر سے لاہور میں شروع ہورہا ہے لیکن بھارتی حکومت نے بلائنڈ کرکٹ ٹیم کو ٹی ٹوئنٹی ورلڈکپ میں شرکت کرنے کے لیے این او سی دینے سے انکار کردیا تھا۔ ہمیں نہیں علم کہ انہوں نے دستبردار ہونے کا فیصلہ کیا ہے،  بلائنڈ ٹی ٹوئنٹی ورلڈ کپ شیڈول کے مطابق ہوگا: سلطان شاہ بھارتی حکومت نے بلائنڈ کرکٹ ٹیم کو  ٹی ٹوئنٹی ورلڈ کپ میں شرکت کرنے کے لیے این او سی دینے سے انکار کر دیا، ٹورنامنٹ  23 نومبر سے پاکستان میں شروع ہونا ہے۔ ","sports"
"37","بھارتی ہٹ دھرمی، چیمپئنز ٹرافی کے شیڈول کے اعلان میں مزید تاخیرکا خدشہ","https://urdu.geo.tv/latest/387439-","لاہور : پاکستان اور بھارت کے درمیان معاملات طے نہ پانے کے سببچیمپئنز ٹرافی2025   کے شیڈول  کے اعلان میں مزید تاخیر کا امکان ہے۔ ذرائع کے مطابق چیمپئنز ٹرافی پر پاکستان اور بھارت کے درمیان تنازع تاحال جاری ہے،  بھارت پاکستان آکر ٹورنامنٹ کھیلنے سے انکار کر چکا ہے تو دوسری طرف چیمپئنزٹرافی ہائی برڈماڈل پر تسلیم نہ کرنے  پر پاکستان کرکٹ بورڈ بھی اپنے مؤقف پر قائم ہے۔ ذرائع کا کہنا ہے کہ  پی سی بی کے اپنے مؤقف پر ڈٹے رہنے سے پیش رفت نہیں ہورہی لہٰذا موجودہ صورتحال میں شیڈول کا اعلان اگلے 24گھنٹے میں مشکل ہے۔ ذرائع نے بتایا کہ اسٹیک ہولڈرز نے لچک دکھائی تو پھر شیڈول کا اعلان  ایک دو روز میں ممکن ہوسکے گا۔ دوسری جانب  اسٹیک ہولڈر شیڈول کے مطابق باہمی اتفاق کے ساتھ  ایونٹ کے انعقاد کے حق میں ہیں۔ ادھر براڈ کاسٹرز اور کمرشل پارٹنرز پاک بھارت میچ کے بغیر شیڈول تسلیم  نہ کرنے کے مؤقف پر قائم ہیں،  براڈ کاسٹرز نے پاک بھارت میچ نہ ہونے کی صورت میں قانونی چارہ جوئی کا  بھی بتا دیا ہے۔ واضح رہے کہ انٹرنیشنل کرکٹ کونسل جے شاہ کے ذمےداریاں سنبھالنے سے قبل شیڈول کے معاملے کوحل کرنے کے لیے کوشاں ہیں جب کہ بھارتی بورڈ کے سیکرٹری جے شاہ  یکم دسمبر کو چیئرمین آئی سی سی کی ذمےداریاں سنبھالیں گے۔ پاکستان کرکٹ بورڈ کے چیئرمین محسن نقوی کہہ چکے ہیں کہ چیمپئنز ٹرافی پاکستان میں ہی ہوگی اور اگر بھارت کو تحفظات ہیں تو ہم سے بات کرے۔  بھارت پاکستان آکر ٹورنامنٹ کھیلنے سے انکار کر چکا ہے جبکہ پاکستان کسی بھی ہائبرڈ ماڈل قبول نہ کرنے کے اپنے مؤقف پر قائم ہے۔ آئی سی سی کے ملٹی نیشنل پارٹنرز اور ایونٹ سے جڑنے والے مقامی اسپانسرز اس تاخیر کی وجہ سے اپنی برانڈ ایکٹیویٹیز اور کمرشل پلانز ترتیب دینے میں مشکل کا شکار ہیں: ذرائع ","sports"
"38","کیا ذاکر نائیک بھارتی انکار کی وجہ بنے؟ چیمپئنز ٹرافی سے متعلق وکرانت گپتا نے عجیب منطق پیش کردی","https://urdu.geo.tv/latest/387441-","چیمپئنز ٹرافی کے لیے بھارتی ٹیم کے پاکستان نہ آنے پر بھارت کے معروف اسپورٹس صحافی وکرانت گپتا نے عجیب منطق پیش کردی۔ وکرانت گپتا نے  بھارتی کرکٹ ویب سائٹ کے سوشل میڈیا پلیٹ فارم پر بات چیت کرتے ہوئے بھارتی ٹیم کے پاکستان نہ آنے کے فیصلے کو مذہبی اسکالر ذاکر نائیک کے دورہ پاکستان سے جوڑا۔ اسپورٹس صحافی نے کہا کہ بھارت نے پاکستان کو دہشتگرد تنظیموں اور افراد کی لسٹ دی ہے اگر وہ ان کے خلاف کارروائی کرتے تو شاید ہماری حکومت اپنی ٹیم بھیجنے پر راضی ہوجاتی'۔   وکرانت گپتا نے کہا 'پاکستانی حکومت نے ذاکر نائیک کا بھرپور ویلکم کیا اور انہیں اسٹیٹ گیسٹ کا درجہ دیا، ایسا کرکے پاکستان نے اپنے پاؤں پر کلہاڑی ماری'۔  بھارتی صحافی کا مزید کہنا تھا کہ 'میں تو کہوں گا کہ پاکستان کو ذاکر نائیک یا چیمپئنز ٹرافی میں سے کسی ایک کا انتخاب کرنا ہوگا'۔  وکرانت گپتا کے مذکورہ بیان کا کلپ سوشل میڈیا پر وائرل ہوا جس پر صارفین ان پر سخت تنقید کررہے ہیں۔ ایک صارف نے لکھا کہ وکرانت ہندو انتہا پسند بھارت کا چہرہ چھپانے کے لیے کچھ بھی بول رہے ہیں کیونکہ انہیں بی سی سی آئی کی طرف سے حکم نامہ ملا ہے کہ ٹیم کے پاکستان نہ جانے کا کوئی بھی جواز فراہم کیا جائے۔ واضح رہے کہ پاکستان کرکٹ بورڈ کے چیئرمین محسن نقوی نےکہہ چکے ہیں کہ چیمپئنز ٹرافی پاکستان میں ہی ہوگی اور اگر بھارت کو تحفظات ہیں تو ہم سے بات کرے۔","sports"
"39","پاکستانی ویٹ لفٹر نے ورلڈ باڈی بلڈنگ چیمپئن شپ میں 2 گولڈ اور 1سلور میڈل جیت لیا","https://urdu.geo.tv/latest/387423-","سکھر کے نوجوان ویٹ لفٹر نے یونائیٹڈ ورلڈ اسپورٹس اینڈ فٹنس فیڈریشن کے زیر اہتمام باڈی بلڈنگ ورلڈ چیمپئن شپ میں 2 گولڈ اور 1 سلور مڈل جیت کر ملک کا نام روشن کردیا۔ سکھر کے ویٹ لفٹر یوسف اعوان نے باڈی بلڈنگ کے مقابلوں میں 2021 میں مسٹر سندھ کا ٹائٹل جیتا تھا بعد ازاں ساؤتھ ایشیا چمپئن شپ میں حصہ لیکر کر تیسرا نمبر حاصل کیا اور اب ورلڈ چیمپئن شپ میں قوم کی نمائندگی کی۔ نوجوان پاکستانی ویٹ لفٹر یوسف اعوان نے اپنی مدد آپ کے تحت تھائی لینڈ میں ہونیوالی ورلڈ چیمپئن شپ 2024 حصہ لے کر میں دو گولڈ مڈل اور ایک سلور مڈل جیت کر پاکستان کا نام روشن کیا۔ باڈی بلڈر یوسف اعوان کہنا تھا کہ مالی مشکلات پیش آئیں تو ترجمان حکومت سندھ و میئر سکھر ارسلان شیخ نے بھرپور تعاون کیا۔ انہوں نے حکومت سے اپیل کی کہ ان کی بھرپور سپورٹ کی جائے تو وہ پاکستان کا نام مزید روشن کر سکتے ہیں۔ ","sports"
"40","پہلی بار بلائنڈ ٹی ٹوئنٹی ورلڈکپ میں حصہ لینے کیلئے افغان ٹیم پاکستان پہنچ گئی","https://urdu.geo.tv/latest/387400-","چوتھے ٹی ٹوئنٹی بلائنڈ کرکٹ ورلڈ کپ میں شرکت کیلئے افغانستان کی 18 رکنی بلائنڈ کرکٹ ٹیم اور آفیشلز براستہ طورخم پشاور پہنچ گئے۔ افغانستان ٹیم پہلی بار بلائنڈ کرکٹ ورلڈ کپ میں حصہ لے رہی ہے۔ افغان ٹیم میں کپتان ابسین خان،سردار ولی، غلام رحمان، عبدل ملک، دروان، بریالی، ذبیح اللہ، شرافت، اجمل، سمیع اللہ، فرمان، فہیم، اسد، روح اللہ، زاہد، عزت، احسان سمیم کے نام شامل ہیں۔ اس کے علاوہ ثناء اللہ خان مروت کوچ، ڈاکٹر شفیق فزیو اور سید جلال ٹرینر ہوں گے۔ افغان ٹیم کے 2 کھلاڑی ویزا ملنے کے بعد ٹیم کوجوائن کریں گے۔ بھارتی حکومت نے بلائنڈ کرکٹ ٹیم کو  ٹی ٹوئنٹی ورلڈ کپ میں شرکت کرنے کے لیے این او سی دینے سے انکار کر دیا، ٹورنامنٹ  23 نومبر سے پاکستان میں شروع ہونا ہے۔ دریں اثناء جنوبی افریقی بلائنڈ کرکٹ ٹیم 20 نومبر کو صبح 8 بجے  علامہ اقبال انٹرنیشنل ائیرپورٹ لاہور پہنچے گی۔ دیگر ٹیمیں بروز جمعرات 21 نومبر کو لاہورآئیں گی۔ واضح رہے کہ بلائنڈ ٹی ٹوئنٹی ورلڈ کپ 23 نومبر سے پاکستان میں شروع ہونا ہے۔ ادھر بھارتی حکومت نے بلائنڈ کرکٹ ٹیم کو ٹی ٹوئنٹی ورلڈ کپ میں شرکت کرنے کے لیے این او سی دینے سے انکار کر دیا ہے۔","sports"
"41","فیفا ورلڈ کپ کوالیفائرز: انڈونیشیا نے سعودی عرب کو ہراکر اپ سیٹ کر دیا","https://urdu.geo.tv/latest/387395-","فیفا ورلڈ کپ  2026 کے ایشین کوالیفائرز میں انڈونیشیا نے سعودی عرب کو 0-2 سے ہراکر اپ سیٹ کر دیا۔ انڈونیشیا کے دارالحکومت جکارتا میں ہونے والے ایشین کوالیفائرز  کے گروپ سی کے میچ میں انڈونیشیا نے سعودی عرب  کی ٹیم کو آؤٹ کلاس کیا۔ میچ کے آغاز سے ہی انڈونیشین کھلاڑیوں نے اچھا کھیل پیش کیا، میچ کے 32 ویں منٹ میں مارسیلینو نے گول کرکے ٹیم کو برتری دلائی۔ پھر میچ کے 57 ویں منٹ میں مارسیلینو نے ایک اور شاندار گول کرکے ٹیم کی برتری دو صفر کردی جو میچ کے مقررہ وقت تک برقرار رہی۔ فیفا کی عالمی رینکنگ میں 51 ویں نمبر پر موجود سعودی ٹیم نے عالمی نمبر 3  ارجنٹائن کو  ورلڈکپ میں 2 کے مقابلے میں ایک گول سے شکست دی یوں فیفا رینکنگ میں 130 ویں نمبر پر موجود انڈونیشیا نے 59 ویں رینکنگ کی ٹیم سعودی عرب کو اپ سیٹ شکست دی۔اس فتح کے بعد انڈونیشیا کی ٹیم گروپ سی میں تیسری پوزیشن پر چلی گئی۔ واضح رہے کہ فیفا  ورلڈ کپ 2026 مشترکہ طور پر امریکا، کینیڈا اور میکسیکو میں منعقد ہوگا۔","sports"
"42","بھارت نے ٹی 20 ورلڈکپ سے دستبردار ہونے کا نہیں بتایا:چیئرمین پاکستان بلائنڈ کرکٹ کونسل ","https://urdu.geo.tv/latest/387386-","بھارت کے  پاکستان میں ہونے والے بلائنڈ ٹی ٹوئنٹی ورلڈکپ سے دستبردار ہونے پر پاکستان کا ردعمل سامنے آگیا۔ بلائنڈ ٹی ٹوئنٹی ورلڈ کپ 23 نومبر سے پاکستان میں شروع ہونا ہے لیکن بھارتی حکومت نے بلائنڈ کرکٹ ٹیم کو ٹی ٹوئنٹی ورلڈ کپ میں شرکت کرنے کے لیے این او سی دینے سے انکار کر دیا۔ بھارتی بلائنڈ کرکٹ ایسوسی ایشن نے تصدیق کی ہے کہ وزارت خارجہ نے این او سی دینے سے انکار کیا ہے۔ بھارتی بلائنڈ کرکٹ ایسوسی ایشن کے سیکرٹری شیلندرا یادیو  کا کہنا ہے کہ ہمیں ابھی لیٹر ملنا ہے لیکن اب ہم نے گفتگو کی بنیاد پر پاکستان نہ جانے کا فیصلہ کیا ہے۔ بھارتی حکومت نے بلائنڈ کرکٹ ٹیم کو  ٹی ٹوئنٹی ورلڈ کپ میں شرکت کرنے کے لیے این او سی دینے سے انکار کر دیا، ٹورنامنٹ  23 نومبر سے پاکستان میں شروع ہونا ہے۔ بھارت کے فیصلے پر  چیئرمین پاکستان بلائنڈ کرکٹ کونسل سلطان شاہ کا کہنا ہے کہ بھارتی بلائنڈ کرکٹ ایسوسی ایشن نے انکار کا نہیں بتایا،  ہمیں تاحال تحریری طور پر آگاہ نہیں کیا گیا۔ سلطان شاہ نے کہا کہ ہمیں نہیں علم کہ انہوں نے دستبردار ہونے کا فیصلہ کیا ہے،  بلائنڈ ٹی ٹوئنٹی ورلڈ کپ شیڈول کے مطابق ہوگا۔","sports"
