id,title,link,content,gold_label
95,کینیڈا: مندر کے باہر ہنگامہ آرائی، تحقیقات شروع,https://jang.com.pk/news/1407696,کینیڈا کے شہر برامپٹن میں مندر کے باہر ہونے والی ہنگامہ آرائی کی تفتیش کا عمل شروع ہو گیا۔ مقامی پولیس کے مطابق مندر کے باہر ہنگامہ آرائی کے واقعے میں ابھی تک کوئی گرفتاری عمل میں نہیں لائی گئی۔ پولیس کے مطابق خالصتان کے حامی افراد کی جانب سے ہندوسبھا مندر کے سامنے احتجاج جاری تھا کہ ہنگامہ ہو گیا۔ پولیس نے مندر کے قریب نفری بڑھا دی اور ہنگامے میں ملوث افراد کے بارے معلومات اکٹھی کی جا رہی ہیں۔ کینیڈا کے وزیرِ اعظم جسٹن ٹروڈو اور اپوزیشن لیڈر پیئر پولیور سمیت متعدد سیاستدانوں نے اس واقعے کی مذمت کی ہے۔ یاد رہے کہ کینیڈا اور بھارت کے تعلقات میں کشیدگی پائی جاتی ہے اور کینیڈا میں خالصتان کے حامیوں کی کثیر تعداد موجود ہے۔ کینیڈا میں مقیم بھارتی کمیونٹی میں گروپ بندی زوروں پر ہے۔,International
96,ووٹرز قبل از وقت ٹرمپ کی جیت کے دعوے میں نہ آئیں: کملا ہیرس,https://jang.com.pk/news/1407691,ڈیمو کریٹک صدارتی امیدوار کملا ہیرس کا کہنا ہے کہ امریکی ووٹرز قبل از وقت  پبلیکن امیدوار ڈونلڈ ٹرمپ کی جیت کے دعوے میں نہ آئیں۔ غیر ملکی خبر رساں ادارے کے مطابق  کملا ہیرس نے کہا ہے کہ ٹرمپ کا قبل از وقت جیت کا دعویٰ حقیقت سے توجہ ہٹانا ہے۔ انہوں نے کہا کہ 2020ء کا صدارتی انتخاب شفاف تھا جس میں ڈونلڈ ٹرمپ کو شکست ہوئی۔ مختلف رائے شماریوں میں کاملا ہیرس کو صرف ایک پوائنٹ کی برتری حاصل ہے، تاہم اُس میں غلطی کا امکان بھی موجود ہے۔ کملا ہیرس کا یہ بھی کہنا ہے کہ اُمید ہے کہ یہ صدارتی الیکشن بھی صاف و شفاف ہو گا۔ واضح رہے کہ امریکا میں صدارتی انتخابات میں 1 روز باقی رہ گیا ہے، ڈیمو کریٹک صدارتی امیدوار کملا ہیرس اور ری پبلیکن امیدوار ڈونلڈ ٹرمپ کے درمیان کانٹے کا مقابلہ متوقع ہے۔ مختلف رائے شماریوں میں کملا ہیرس کو صرف 1 پوائنٹ کی برتری حاصل ہے، تاہم اُس میں غلطی کا امکان بھی موجود ہے۔,International
97,اسرائیل پر بھرپور حملے کی منصوبہ بندی، ایران نے خطے کے ممالک کو آگاہ کردیا,https://jang.com.pk/news/1407688,امریکی اخبار نے دعویٰ کیا ہے کہ ایران نے خطے کے ممالک بتادیا ہے کہ وہ اسرائیل پر ایک جارحانہ انداز میں حملہ کرنے کی تیاری کررہا ہے۔ امریکی اخبار وال اسٹریٹ جنرل کی رپورٹ کے مطابق تہران نے خطے کے سفارت کاروں کو بتایا کہ وہ اسرائیل پر مزید طاقتور جنگی ہتھیار استعمال کرنے کی منصوبہ بندی کررہے ہیں۔ ایران کا یہ پیغام ایک ایسے وقت میں سامنے آیا ہے جب امریکا نے ایران کو تنبیہ کی ہے کہ اسرائیل پر جوابی ردعمل کی صورت میں اسرائیل کو جوابی کارروائی سے نہیں روک سکیں گے۔ امریکی اخبار کے مطابق ایران نے اس  حوالے سے عرب حکام کو اپنے منصوبوں پر بریفنگ دی ہے لیکن یہ دیکھنا باقی ہے کہ آیا ایرانی دھمکیاں حقیقی ہیں یا محض سخت رویہ اپنایا گیا ہے۔ اخبار کے مطابق ایران نے عرب سفارت کاروں کو بتایا کہ بھرپور جوابی کارروائی کے لیے ایران کی فوج بھی نیم فوجی دستے کے ساتھ ہوگی۔ امریکی اخبار کے مطابق ایک مصری اہلکار نے بتایا کہ ایران نے نجی طور پر ایک مضبوط اور پیچیدہ ردعمل سے خبردار کرتے ہوئے کہا کہ انکی فوج نے اپنے لوگوں کو کھویا ہے، لہٰذا انہیں اب جواب دینے کی ضرورت ہے۔ دوسری جانب مغربی حکام کا کہنا ہے کہ ان کے مطابق ایرانی فیصلہ ساز اس بات پر بحث کررہے ہیں کہ انہیں اسرائیل کو کیسے اور کیا جواب دینا چاہیے، وہ اس بات پر غور کررہے ہیں کہ حملہ براہ راست ہونا چاہیے یا ایران سے باہر پراکسیوں کے ذریعے  اسرائیل پر حملہ کیا جائے۔ ان کے مطابق ایران عراق کی سرزمین کو اسرائیل کے خلاف  آپریشن کے لیے استعمال کرسکتا ہے جہاں سے ممکنہ طور پر اسرائیلی فوجی تنصیبات کو نشانہ بنایا جائے گا لیکن یہ حملہ مزید جارحانہ انداز میں ہوسکتا ہے۔ واضح رہے کہ ایران کے سپریم لیڈر آیت اللّٰہ علی خامنہ ای نے ہفتے کے روز تہران میں ایک خطاب کے دوران کہا تھا کہ ایران اسرائیلی حملے کا بھرپور جواب دیگا۔,International
98,اسرائیلی قصبے میٹولا میں اسرائیلی وزیراعظم کی آمد سے قبل ڈرون پھٹ گیا,https://jang.com.pk/news/1407552,لبنان سرحد کے قریب اسرائیلی قصبے میٹولا میں اسرائیلی وزیراعظم کی آمد سے قبل ڈرون پھٹ گیا۔ اسرائیلی میڈیا کے مطابق اسرائیلی وزیراعظم کے دورے سے 20 منٹ قبل میٹولا کے قریب ڈرون پھٹا۔ حملے کے بعد نیتن یاہو نے اسرائیلی فوجیوں سے ملاقات کے لیے میٹولا کا دورہ ملتوی کردیا۔ لبنان سرحد کے قریب اسرائیلی وزیراعظم کے دورے سے کچھ دیر پہلے حزب اللّٰہ نے ڈرون حملہ کیا۔ ادھر اسرائیلی فوج کو لبنان میں زمینی کارروائی میں شدید مزاحمت کا سامنا ہے،  حزب اللّٰہ نے اسرائیلی فوجیوں کو گائیڈڈ میزائل سے نشانہ بنانے کی وڈیو جاری کردی۔ جنوبی لبنان میں اسرائیل کے فضائی حملوں میں دو میڈیکل ورکرز سمیت متعدد شہری شہید، غزہ میں چوبیس گھنٹوں میں مزید پینتیس سے زائد فلسطینی قتل  کردیے گئے۔ کمال عدوان اسپتال کے چلڈرن وارڈ پر ٹینکوں نے  گولہ باری کی۔ اقوام کے ادارے یونیسیف کے مطابق دو  روز میں اسرائیلی فوج کے حملوں میں غزہ میں پچاس سے زیادہ بچے شہید کردیے گئے، شمالی غزہ کی تمام آبادی کے بیماریوں اور قحط سے مرنے کا خدشہ ظاہر کیا گیا ہے۔ اس سے قبل عرب میڈیا کے مطابق اسرائیلی فوج نے اتوار کے روز مشرقی لبنان میں بعلبک کا علاقہ خالی کرنے کا مطالبہ کرتے ہوئے خبردار کیا تھا کہ وہ وہاں اور قریبی گاؤں دوریس میں حزب اللّٰہ کے ٹھکانوں پر حملہ کرنے کے لیے تیار ہے۔ فوج نے ایک بیان میں کہا کہ اسرائیلی فضائیہ نے لبنان سے اسرائیل کی سرزمین پر داغے گئے کئی گولے روک لیے جبکہ بعض کھلے علاقوں میں گرے۔ ,International
99,ایڈیلیڈ میچ کے ہیرو حارث رؤف کی سالگرہ,https://jang.com.pk/news/1409128,قومی کرکٹ ٹیم کے فاسٹ بولر اور آسٹریلیا کے خلاف ایڈیلیڈ میچ کے ہیرو حارث رؤف 31 برس کے ہوگئے۔ آسٹریلیا سے میچ میں 9 وکٹ سے فتح کے بعد حارث رؤف کی سالگرہ کی تقریب ہوٹل میں سجائی گئی۔ تقریب میں قومی کرکٹ ٹیم کے کھلاڑیوں اور مینجمنٹ ارکان نے شرکت کی، حارث رؤف نے کیک کاٹا۔ کامران غلام اور نسیم شاہ نے فاسٹ بولر کو گلے لگاکر مبارک باد دی جبکہ ٹیم منیجر نوید اکرم چیمہ نے حارث رؤف کےلیے نیک خواہشات کا اظہار کیا۔ حارث رؤف نے اپنی سالگرہ کا کیک ساتھی کھلاڑیوں اور مینجمنٹ ارکان کو کھلایا۔    ,Sports
100,قذافی اسٹیڈیم اپ گریڈیشن پروجیکٹ تیزی سے تکمیل کی جانب بڑھنے لگا,https://jang.com.pk/news/1409127,انٹرنیشنل کرکٹ کونسل (آئی سی سی) چیمپئنز ٹرافی کےلیے قذافی اسٹیڈیم اپ گریڈیشن پروجیکٹ تیزی سے تکمیل کی جانب بڑھنے لگا۔ قذافی اسٹیڈیم میں 100 سے زائد گاڑیوں کی پارکنگ کےلیے بیسمنٹ مکمل ہوگئی جبکہ انکلوژرز میں نئی نشستوں کےلیے اسٹرکچر کا کام شروع ہوگیا۔ چیئرمین پاکستان کرکٹ بورڈ (پی سی بی) سینیٹر محسن نقوی نے اسٹیڈیم کے دورے کے دوران مین بلڈنگ اور انکلوژرز میں تعمیراتی کاموں کا معائنہ کیا۔ چیئرمین پاکستان کرکٹ بورڈ (پی سی بی) محسن نقوی نے کہا ہے کہ بھارتی ٹیم کے آنے یا نہ آنے کے حوالے سے بھارتی کرکٹ بورڈ نے آگاہ نہیں کیا۔ انہوں نے آفس بلڈنگ کے فلورز میں جاری کاموں کا مشاہدہ کیا، کمروں میں ٹائلز کی تنصیب شروع ہوگئی، پروجیکٹ ڈائریکٹر نے چیئرمین پی سی بی کو پیشرفت کے بارے میں بریفنگ دی۔ محسن نقوی نے خندق کے گرد گرل کو دیدہ زیب بنانے کی ہدایت کی اور کہا کہ گرل کی تنصیب سے شائقین کرکٹ کا میچ دیکھنے کا منظر متاثر نہیں ہونا چاہیے۔ انہوں نے فار اینڈ پر انکلوژرز میں نشستوں کی تعمیر کےلیے بنائے جانے والے اسٹرکچر کا بھی معائنہ کیا اور تعمیراتی کاموں کی پیشرفت پر اطمینان کا اظہار کیا۔ چیئرمین پاکستان کرکٹ بورڈ (پی سی بی) محسن نقوی نے ٹیم میٹنگ کے دوران ساجد خان سے خصوصی گفتگو کی۔ محسن نقوی نے پروجیکٹ کے حوالے سے ایف ڈبلیو او کے حکام کو ہدایات دیں اور کہا کہ انشاء اللّٰہ پروجیکٹ وقت پر مکمل ہو گا، پوری ٹیم دن رات محنت کر رہی ہے۔ اس دورے کے دوران ایڈوائزر عامر میر، بلال افضل، چیف آپریٹنگ آفیسر (پی سی بی) سلمان نصیر، ڈائریکٹر انفرااسٹرکچر، ڈومیسٹک کرکٹ، نیسپاک اور ایف ڈبلیو او کے متعلقہ حکام بھی موجود تھے۔,Sports
101,ویمنز کرکٹ ٹیم کی پرفارمنس میں بہتر آرہی ہے، ارم جاوید,https://jang.com.pk/news/1409113,   قومی ویمنز کرکٹ ٹیم کی پلیئر ارم جاوید نے کہا ہے کہ ویمنز ٹیم کی کارکردگی میں بہتری آرہی ہے، ہم اُن ٹیموں کو ہرانے لگ گئے ہیں، جن سے پہلے ہارے تھے۔ میڈیا سے گفتگو میں ارم جاوید نے کہا کہ جن پلیئرز کو دیکھ کر کرکٹ شروع کی، وہ آج ہمارے مینٹورز ہیں، جو کافی اچھی بات ہے۔ پاکستان ویمنز کرکٹ ٹیم کی سابق کپتان ندا ڈار نے کہا ہے کہ قومی مینز کرکٹ ٹیم کی شاندار پرفارمنس پر خوش ہیں، اس طرح کی جیت سے ہمیں بھی اعتماد ملتا ہے۔ انہوں نے کہا کہ ٹاپ پلیئرز کے مینٹور لگنے سے ویمن کرکٹرز کو فائدہ ہوگا، ہمیں اگر کوئی مسئلہ ہوگا تو ہم مینٹورز کے پاس جا کر مشورہ لے سکتے ہیں۔ قومی ویمنز ٹیم پلیئر نے مزید کہا کہ ویمن کرکٹ کا پول اب کافی بڑھ چکا ہے، اگر ایسے ہی ایونٹس چلتے رہے تو پاکستان خواتین کرکٹ کو ترقی سے کوئی نہیں روک سکتا۔ ان کا کہنا تھا کہ نئی لڑکیوں کے آنے سے مقابلہ بڑھا ہے اور سینئرز پر بھی پرفارم کرنے کا دباؤ بڑھا ہے، اگر سامنے سے تگڑا مقابلہ ہو تو ہماری کرکٹ بھی بہتر ہوگی۔ ایڈیلیڈ میں ٹاس جیت کر بات کرتے ہوئے  کپتان محمد رضوان نے کہا کہ پاکستان کی پلیئنگ الیون میں کوئی تبدیلی نہیں کی گئی ہے۔ ارم جاوید نے یہ بھی کہا کہ اگر بار بار ہم وہی لڑکیاں آپس میں کھیلیں گی تو بہتری کا امکان کم ہوگا، ویمنز کرکٹرز کی فٹنس میں بھی کافی بہتری آئی ہے۔ انہوں نے کہا کہ ہمیں دیگر ٹیموں کی طرح ذہنی پختگی کی ضرورت ہے، پریشر کی صورتحال میں سینئرز کو کردار ادا کرنا ہوگا، ہمیں انٹرنیشنل کرکٹ بھی اس اطمینان سے کھیلنے کی ضرورت ہے، جیسا ہم ڈومیسٹک میں کھیلتے ہیں۔ قومی ویمنز ٹیم پلیئر نےکہا کہ ہم نے حال ہی میں ان ٹیموں کو ہرایا ہے، جن کو ہرانے کا سوچ بھی نہیں سکتے تھے، ہمیں ویمن کرکٹ کی لیگ کی ضرورت ہے، دیگر ٹیمیں کافی وقت سے لیگ کھیل رہی ہیں۔ ان کا کہنا تھا کہ نمائشی میچز میں دنیا کی ٹاپ پلیئرز کے ساتھ کھیل کر کافی اعتماد ملا تھا، پی سی بی سے درخواست ہے کہ ویمن کرکٹ کی لیگ جلد شروع کی جائے۔ ارم جاوید نے کہا کہ مینز کرکٹ اوپر جاتی ہے تو اس سے ویمن کرکٹ کو بھی فائدہ ملتا، ہماری دعائیں ہمیشہ مینز ٹیم کے ساتھ بھی ہوتی ہیں۔,Sports
102,ندا ڈار قومی مینز ٹیم کی شاندار پرفارمنس پر خوش,https://jang.com.pk/news/1409112,پاکستان ویمنز کرکٹ ٹیم کی سابق کپتان ندا ڈار نے کہا ہے کہ وہ قومی مینز کرکٹ ٹیم کی شاندار پرفارمنس پر خوش ہیں، اس طرح کی جیت سے ہمیں بھی اعتماد ملتا ہے۔ میڈیا سے گفتگو میں ندا ڈرا نے کہا کہ فینز بھی ناقص کارکردگی پر نالاں تھے، سوشل میڈیا پر صرف پاکستان کرکٹ ڈسکس ہو رہی ہے۔ قومی ویمنز کرکٹ ٹیم کی پلیئر ارم جاوید نے کہا ہے کہ ویمنز ٹیم کی کارکردگی میں بہتری آرہی ہے، ہم اُن ٹیموں کو ہرانے لگ گئے ہیں، جن سے پہلے ہارے تھے۔ انہوں نے کہا کہ پاکستانی لڑکوں میں بے پناہ ٹیلنٹ موجود ہے، مینز ٹیم کے کھلاڑی کبھی بھی کچھ بھی کر سکتے ہیں۔ ویمنز ٹیم کی سابق کپتان نے مزید کہا کہ  قومی مینز کرکٹ ٹیم کی شاندار کارکردگی پر خوشی ہے، ٹیم کی جیت سے ہمیں بھی اعتماد ملتا ہے، مینز ٹیم کی جیت پر ہر کوئی کرکٹ پر بات کررہا ہے۔ ان کا کہنا تھا کہ کافی وقت سے وکٹری نہیں آرہی تھی، آسٹریلیا، انگلینڈ، نیوزی لینڈ ہو، سب کےخلاف جارحانہ کرکٹ کھیلنی ہے، بطور ٹیم اچھے نتائج نہ دینے پر ہمیں بھی بُرا لگتا تھا۔ ایڈیلیڈ میں ٹاس جیت کر بات کرتے ہوئے  کپتان محمد رضوان نے کہا کہ پاکستان کی پلیئنگ الیون میں کوئی تبدیلی نہیں کی گئی ہے۔ ندا ڈار نے یہ بھی کہا کہ ہم بھی اچھی رزلٹ پروڈیوس نہیں کر پا رہے، ویمنز ون ڈے کپ جونیئر کھلاڑی کےلیے بہترین پلیٹ فارم ہے۔ انہوں نے کہا کہ بڑے نام ٹیم کے مینٹور بنے ہیں، جس سے پرفارمنس پر فرق پڑے گا، جتنا میچز کھیلیں گے پریشر کو ڈیل کرنے میں اتنی آسانی ہو گی۔ ویمنز ٹیم کی سابق کپتان نے کہا کہ ویمنز ٹیم کے پاس مواقع کم ہیں، ہم زیادہ تر ڈویلپنگ کرکٹ ٹیموں کیخلاف میچز کھیلتے ہیں۔,Sports
103,بھارتی بورڈ نے ٹیم کے نہ آنے سے آگاہ نہیں کیا، محسن نقوی,https://jang.com.pk/news/1409105,چیئرمین پاکستان کرکٹ بورڈ (پی سی بی) محسن نقوی نے کہا ہے کہ بھارتی ٹیم کے آنے یا نہ آنے کے حوالے سے بھارتی کرکٹ بورڈ نے آگاہ نہیں کیا۔ قذافی اسٹیڈیم لاہور کے دورے کے موقع پر میڈیا سے گفتگو میں محسن نقوی نے کہا کہ بھارتی میڈیا نے رپورٹ کیا ہے بھارتی ٹیم پاکستان نہیں جارہی۔ انہوں نے کہا کہ آج بھی چاہتے ہیں کہ کرکٹ سیاست سے پاک ہو، دو ماہ سے بھارتی میڈیا پر خبریں آرہی تھی کہ بھارتی ٹیم نہیں آرہی۔ محسن نقوی نے مزید کہا کہ بھارتی ٹیم کے نہ آنے کے حوالے سے ابھی تک بھارتی کرکٹ بورڈ نے تحریری طور پر آگاہ نہیں کیا۔ ان کا کہنا تھا کہ بھارتی کرکٹ بورڈ کا کوئی خط نہیں ملا، اگر نہ آنے کا تحریری پر طور پر بتایا گیا تو حکومت کے پاس جاؤں گا، ہم چیمپئنز ٹرافی کےلیے اپنی تیاریاں جاری رکھیں گے۔ چیئرمین پی سی بی نے یہ بھی کہا کہ حکومت پاکستان جو فیصلہ کرے گی اس پر عمل کریں گے، پاکستان نے ہمیشہ خیرسگالی کے جذبات کا مظاہرہ کیا ہے ہر دفعہ یہ توقع نہ رکھی جائے۔ انہوں نے کہا کہ اگر کوئی صورت حال ہے تو پی سی بی کو تحریری طور پر آگاہ کیا جائے، بھارتی میڈیا میں پچھلے دو ماہ سے چیمپئنز ٹرافی میں شرکت نہ کرنے کی خبریں آ رہی ہیں، کوئی بھی ملک ہو کھیل کے اندر سیاست کو نہیں لانا چاہیے۔ ان کا کہنا تھا کہ ہر ملک کی خواہش ہے کہ چیمپئنز ٹرافی پاکستان میں ہو، میرا نہیں خیال کہ کوئی بھی ملک اس طرح کی سیاست میں آئے گا۔ چیئرمین پی سی بی نے آسٹریلیا کی ٹیم کو اُن کی سرزمین پر شکست دینے پر قومی ٹیم اور قوم کو مبارک باد دی اور امید ظاہر کی کہ پاکستان کرکٹ ٹیم اگلے میچز میں بھی خوشخبری دے گی۔,Sports
104,امید ہے پاکستانی کرکٹ ٹیم فتح کا تسلسل برقرار رکھے گی: مریم نواز,https://jang.com.pk/news/1409095,وزیرِاعلیٰ پنجاب مریم نواز کی قومی کرکٹ ٹیم کی آسٹریلیا کے خلاف ایڈیلیڈ میں 28 سال بعد ون ڈے میچ میں فتح پر مبارک باد دی ہے۔ مریم نواز نے قومی کرکٹ ٹیم کو شاندار کارکردگی کا مظاہرہ کرنے پر شاباش دی۔ اُنہوں نے حارث رؤف، صائم ایوب اور عبداللّٰہ شفیق کی شاندار کارکردگی کو بھی سراہا۔ ایڈیلیڈ میں ٹاس جیت کر بات کرتے ہوئے  کپتان محمد رضوان نے کہا کہ پاکستان کی پلیئنگ الیون میں کوئی تبدیلی نہیں کی گئی ہے۔ مریم نواز نے یہ بھی کہا کہ امید ہے کہ پاکستانی کرکٹ ٹیم فتح کا تسلسل برقرار رکھے گی۔ واضح رہے کہ پاکستانی بیٹرز اور بولرز دونوں نے شاندار کارکردگی کا مظاہرہ کیا اور دوسرے ون ڈے میچ میں رضوان الیون نے آسٹریلیا کو باآسانی 9 وکٹ سے شکست دے دی۔,Sports
105,بھارت کا چیمپئنز ٹرافی کیلئے پاکستان آنے سے انکار,https://jang.com.pk/news/1409077,   بھارتی کرکٹ ٹیم چیمپئنز ٹرافی کے لیے پاکستان نہیں آئے گی اور بھارت اپنے میچز دبئی میں کرانے کا خواہاں ہے۔ بھارتی میڈیا کے مطابق بھارتی کرکٹ بورڈ نے پاکستان کرکٹ بورڈ کو حال ہی میں ایک پیغام بھیجا ہے۔   بھارتی کرکٹ بورڈ نے سیکیورٹی خدشات کا اظہار کرتے ہوئے اپنے تمام میچز دبئی میں کھیلنے کی خواہش کا اظہار کیا ہے۔ بھارتی میڈیا کے مطابق حال ہی میں اسلام آباد میں شنگھائی تعاون تنظیم کے اجلاس کے موقع پر بھارتی وزیرِ خارجہ جے شنکر اور نائب وزیرِ اعظم اسحاق ڈار کے درمیان ہونے والی ملاقات میں بھارتی ٹیم کے ممکنہ طور پر پاکستان آنے پر بات ہوئی تھی۔ چیمپئنز ٹرافی 19 فروری سے 9 مارچ تک پاکستان میں ہو گی۔ دوسری جانب پاکستان کرکٹ بورڈ کے چیئرمین محسن نقوی نے کہا ہے کہ میرے پاس بھارتی کرکٹ بورڈ کا کوئی پرچہ نہیں آیا، بھارتی بورڈ نے اب تک تحریری طور پر کچھ نہیں بتایا ہے۔ انہوں نے کہا ہے کہ ہائبرڈ ماڈل پر کوئی بات نہیں ہوئی اور نہ ہوگی۔,Sports
106,آنیوالے دنوں میں پاکستان کرکٹ ٹیم کھویا ہوا مقام حاصل کر لے گی: عطاء تارڑ,https://jang.com.pk/news/1409075,وفاقی وزیرِ اطلاعات عطاء تارڑ کا قومی ٹیم کی آسٹریلیا کے خلاف ون ڈے میں میچ میں شاندار کامیابی پر کہا ہے کہ پاکستان کرکٹ ٹیم کی ون ڈے میچ میں کامیابی حوصلہ افزاء ہے، آنے والے دنوں میں پاکستان کرکٹ ٹیم اپنا کھویا ہوا مقام حاصل کر لے گی۔ عطاء تارڑ نے پریس کانفرنس میں بتایا کہ وزیرِ اعظم 10 نومبر کو سعودی عرب روانہ ہو رہے ہیں، ریاض سمٹ میں مشرقِ وسطیٰ کی صورتِ حال پر تفصیلی گفتگو ہو گی، وزیرِ اعظم نے ہر فورم پر غزہ اور فلسطین کے معاملے پر آواز بلند کی ہے۔ ایڈیلیڈ میں ٹاس جیت کر بات کرتے ہوئے  کپتان محمد رضوان نے کہا کہ پاکستان کی پلیئنگ الیون میں کوئی تبدیلی نہیں کی گئی ہے۔ اُنہوں نے کہا کہ تحریکِ انتشار اپنی روش پر قائم ہے، وہ صرف این آر او کے لیے ملک میں امن و امان کو داﺅ پر لگا رہی ہے۔ وفاقی وزیرِ اطلاعات نے کہا کہ کوئٹہ میں پی ٹی آئی کو ناکامی کا ڈر تھا تو اس نے اجازت نہ ملنے کا بہانہ کر کے جلسہ منسوخ کیا، کوئٹہ میں جلسے کا مقصد این آر او کا حصول ہے۔ اُنہوں نے کہا کہ خیبر پختون خوا کے اساتذہ کے حقوق کو دبانے کے لیے تشدد کا راستہ اپنایا جا رہا ہے، خیبر پختون خوا کے اساتذہ کی آواز سنی جانی چاہیے۔,Sports
107,حارث رؤف نے ثقلین مشتاق اور شاہین آفریدی کا ریکارڈ توڑ دیا,https://jang.com.pk/news/1409053,پاکستان کرکٹ ٹیم کے فاسٹ بولر حارث رؤف نے آسٹریلیا کے خلاف دوسرے ون ڈے میچ میں اپنے کیریئر میں اہم سنگِ میل اپنے نام کر لیا۔ آسٹریلیا کے خلاف دوسرے ون ڈے میں شاندار بولنگ کا مظاہرہ کرتے ہوئے حارث رؤف نے 8 اوورز میں 29 رنز دے کر 5 وکٹیں حاصل کیں۔ لاہور قلندرز کے پلیئر ڈیولپمنٹ پروگرام سے ابھرنے والے حارث رؤف نے 30 اکتوبر 2020ء کو ون ڈے ڈیبیو کیا جس کے بعد سے انہوں نے 39 میچز میں 77 وکٹیں حاصل کی ہیں جو کہ اس عرصے (حارث کے ڈیبیو سے اب تک) میں کسی بھی فل ممبر ٹیم کے فاسٹ بولر کی سب سے زیادہ وکٹیں ہیں۔ اس دوران صرف عمان کے بلال خان 83 وکٹوں کے ساتھ حارث سے آگے ہیں۔ عمان آئی سی سی میں ایسوسی ایٹ ممبر ٹیم ہے۔ پاکستان کے وکٹ کیپر بیٹر محمد رضوان نے ایک میچ میں سب سے زیادہ کیچ پکڑنے کا ریکارڈ برابر کردیا۔ حارث کی یہ کارکردگی پاکستان کے کسی بھی بولر کے کیریئر کے ابتدائی 39 میچز میں سب سے زیادہ وکٹیں بھی ہیں۔ آج ایڈیلیڈ میں 5 وکٹس لے کر انہوں نے اسپنر ثقلین مشتاق اور فاسٹ بولر شاہین آفریدی کا ریکارڈ توڑا جو اپنے ابتدائی 39 میچوں میں 76، 76 وکٹیں حاصل کر چکے تھے۔ دنیا کے دیگر فاسٹ بولرز میں آسٹریلیا کے فاسٹ بولر مچل اسٹارک نے 39 میچز میں 79 وکٹیں حاصل کی تھیں جبکہ عمان کے بلال خان کی بھی 39 میچز میں  83 وکٹیں ہیں۔ نیپالی اسپنر سندیپ لمیچانے نے ابتدائی 39 ون ڈیز میں 93، افغانستان کے راشد خان نے 90 اور بھارت کے کلدیپ یادوو نے 77 وکٹیں حاصل کیں۔ ,Sports
108,آسٹریلیا کیخلاف 6 کیچ، محمد رضوان نے ورلڈ ریکارڈ برابر کر دیا,https://jang.com.pk/news/1409048,پاکستان کے وکٹ کیپر بیٹر محمد رضوان نے ایک میچ میں سب سے زیادہ کیچ پکڑنے کا ریکارڈ برابر کر دیا۔ ایڈیلیڈ میں آسٹریلیا کے خلاف دوسرے ون ڈے میچ میں محمد رضوان نے 6 کیچ پکڑے۔ ایڈیلیڈ میں ٹاس جیت کر بات کرتے ہوئے  کپتان محمد رضوان نے کہا کہ پاکستان کی پلیئنگ الیون میں کوئی تبدیلی نہیں کی گئی ہے۔ محمد رضوان اگر آج آسٹریلوی بیٹر ایڈم زیمپا کا کیچ نہ گراتے تو ورلڈ ریکارڈ بنا سکتے تھے۔ اس سے قبل ایڈم گلکرسٹ، مارک باؤچر،  ایلک اسٹیورٹ، میٹ پرائیر، جوز بٹلر،  سرفراز احمد، کوئنٹن ڈی کاک اور میتھیو کراس بھی ایک میچ میں 6 کیچ کر چکے ہیں۔ ,Sports
109,یورپ میں فٹبال لیگ کھیلنے والی اقصیٰ مشتاق کی پاکستان ٹیم میں شمولیت کا امکان,https://jang.com.pk/news/1409042,یورپ میں ٹاپ ڈویڑن فٹبال کھیلنے والی اقصیٰ مشتاق کی پاکستان ٹیم میں شمولیت کا امکان ہے۔ 26 سالہ فارورڈ اقصیٰ مشتاق سعودی عرب کے خلاف میچ کے لیے عبوری اسکواڈ میں شامل ہیں۔ سعودی عرب فٹبال فیڈریشن نے پاکستان ویمن فٹبال ٹیم کو فرینڈلی میچ کے لیے دعوت دے دی۔ اقصیٰ مشتاق یورپ میں ٹاپ لیگ کھیلنے والی پہلی پاکستانی نژاد خاتون فٹبالر ہیں، وہ ان دنوں یونانی کلب او ایف آئی کی جانب سے کھیل رہی ہیں۔ اقصیٰ مشتاق 2020ء میں اطالوی کلب نپولی کی نمائندگی کرچکی ہیں۔ برطانیہ میں پیدا ہونے والی اقصیٰ مشتاق امریکا میں بھی فٹبال کھیل چکی ہیں۔ ,Sports
