id,title,link,content,gold_label
127,ذرمبادلہ کی دونوں مارکیٹوں میں ڈالر کی قدر میں اتار چڑھاؤ کے بعد اضافہ,https://www.express.pk/story/2731858/zarmubadilah-ki-donon-marketon-main-doller-ki-qadar-main-utar-chadhao-ke-bad-izafah,ذرمبادلہ کی دونوں مارکیٹوں میں اتار چڑھاؤ کے بعد ڈالر کی قدر میں اضافے کا رحجان غالب رہا۔ معیشت میں بڑھتی ہوئی طلب اور درآمدی سرگرمیوں میں اضافے کے باعث ذرمبادلہ کی دونوں مارکیٹوں میں بدھ کو اتارچڑھاو کے بعد ڈالر کی پیشقدمی برقرار رہی۔ شرح سود گھٹنے سے کائبور ریٹ میں کمی، وزیر خزانہ کی جانب سے پانڈا بانڈ کے بعد جلد یورو بانڈز کے اجراء اور جون 2025 تک ذرمبادلہ کے سرکاری ذخائر 13ارب ڈالر پہنچانے کے بیان سے انٹربینک مارکیٹ میں کاروباری دورانیے کے دوران ڈالر کی قدر ایک موقع پر 11پیسے کی کمی سے 277روپے 72پیسے کی سطح پر بھی آگئی تھی لیکن سپلائی بڑھتے ہی مارکیٹ فورسز کی ڈیمانڈ بڑھنے سے کاروبار کے اختتام پر ڈالر کے انٹربینک ریٹ مزید 06پیسے کے اضافے سے 277روپے 89پیسے کی سطح پر بند ہوئے جبکہ اوپن کرنسی مارکیٹ میں بھی ڈالر کی قدر 05پیسے کے اضافے سے 278روپے 79پیسے کی سطح پر بند ہوئی۔ سعودی عرب اور قطر کی پاکستان کے مختلف شعبوں میں سرمایہ کاری کرنے کے ساتھ ایشیائی ترقیاتی بینک کی جانب سے اگلے ہفتے 50کروڑ ڈالر ملنے کی توقع اور وزیر خزانہ کی جانب سے اوورسیز پاکستانیوں کی ترسیلات ذر کی آمد کا حجم مزید بڑھنے جیسی خبروں سے ذرمبادلہ کی مارکیٹوں میں سپلائی بہتر ہوتی نظر آرہی ہے لیکن درآمدات بتدریج بڑھنے اور بڑے پیمانے کی صنعتوں کی نمو بہتر ہونے کی پیشگوئیوں سے ڈالر کی پیشگی ڈیمانڈ دیکھی گئی جس سے ڈالر کی قدر میں بھی بتدریج اضافے کا رحجان غالب ہے۔,business
128,ٹرمپ کے جیتنے پر خام تیل کی قیمتوں میں کمی، ڈالر کی قدر مضبوط,https://www.express.pk/story/2731836/trump-ke-jeetane-par-kham-teel-ki-qeemton-min-kami-dollar-ki-qadar-mazboot,امریکی صدارتی الیکشن میں ریپبلکن امیدوار ڈونلڈ ٹرمپ کی کامیابی کے بعد عالمی منڈی میں خام تیل کی قیمت نمایاں کمی واقع ہوگئی۔ بین الاقوامی خبر رساں اداروں کے مطابق عالمی منڈی میں خام تیل کی قیمت میں ایک فیصد سے زیادہ کمی ہوگئی جبکہ ڈالر کی قدر میں اضافہ ہوگیا۔ برینٹ خام تیل کی قیمت 1.32 فیصد کے لحاظ سے ایک ڈالر کم ہوکر 74.53  ڈالر فی بیرل ہوگئی جبکہ امریکی ویسٹ ٹیکساس انٹرمیڈیٹ تیل کی قیمت 1.29 فیصد کی شرح سے 1.11 ڈالر کم ہوکر 71.06 ڈالر فی بیرل ہوگئی۔ دوسری جانب امریکی ڈالر ریپبلکن ڈونلڈ ٹرمپ نے امریکی صدارتی انتخاب جیت لیا ہے اورامریکی خام تیل کے ذخائر توقع سے زیادہ بڑھے ہیں۔ برینٹ خام تیل کی قیمت 1.17 ڈالر یا 1.5 فیصد کی کمی سے 74.36 ڈالر فی بیرل رہی جبکہ امریکی ویسٹ ٹیکساس انٹرمیڈیٹ (ڈبلیو ٹی آئی) خام تیل کی قیمت 1.11 ڈالر یا 1.5 فیصد کی کمی سے 70.88 ڈالر فی بیرل رہی۔ ماہرین کا کہنا ہے کہ ڈالر کی قدر میں اضافے کے بعد ٹرمپ حکومت ایسی پالیسیاں متعارف کراسکتی ہے جن سے چینی معیشت پر دباؤ کو بڑھایا جائے گا جس کے نتیجے میں چین کی جانب سے تیل کی خریداری میں کمی ہوگی۔ واضح رہے کہ امریکا میں صدارتی دوڑ جیت کر ڈونلڈ ٹرمپ نے کامیابی حاصل کرلی ہے اور وہ ایک بار پھر امریکا کے صدر بن گئے ہیں۔ ڈونلڈ ٹرمپ 277 ووٹ لے کر صدر بننے میں کامیاب ہوئے جب کہ ان کی مدمقابل کملا ہیرس 226 ووٹوں کے ساتھ ان سے پیچھے رہیں۔ امریکی نشریاتی ادارے کے مطابق ڈونلڈ ٹرمپ نے انتخابی معرکہ سر کرنے کے بعد اپنے حامیوں سے خطاب میں کہا کہ یہ فتح تاریخی ہے۔ میں آپ سب کا شکریہ ادا کرتا ہوں۔ ڈونلڈ ٹرمپ نے کہا کہ سنہری دور کا آغاز ہونے والا ہے۔ ایک بار پھر امریکا کو عظیم، محفوظ، مضبوط اور خوشحال بنانے کا وقت آگیا۔ ڈونلڈ ٹرمپ نے دنیا میں جاری تنازعات کو ختم جاری اور کوئی نئی جنگ شروع نہ کرنے کا اعلان کرتے ہوئے کہا کہ امریکی عوام نے مجھے طاقتور مینڈیٹ دیا، ملک کے تمام معاملات ٹھیک کروں گا۔,business
129,سونے کی عالمی اور مقامی مارکیٹوں میں قیمت آج پھر کم ہو گئی,https://www.express.pk/story/2731834/gold-prices-for-06-11-2024,,business
130,پاور پروجیکٹ کیلیے ٹھٹھہ میں 1674 ایکڑ اراضی نجی کمپنی کو دینے کی منظوری,https://www.express.pk/story/2731807/power-project-kiliye-thatta-min-1674-acre-arazi-naji-company-ko-dine-ki-manzuri,کراچی: سندھ کابینہ نے 250 میگا واٹ پاور پروجیکٹ کے لیے 1674 ایکڑ اراضی نجی کمپنی کو دینے کی منظوری دیدی۔ وزیراعلیٰ سندھ سید مراد علی شاہ کی زیر صدارت کابینہ کا اجلاس ہوا جس میں صوبائی وزراء، مشیر،چیف سیکریٹری ، چیئرمین پی اینڈ ڈی اور دیگر افسران شریک ہوئے۔ کابینہ نے 324.5 ملین روپے واٹر بورڈ کے بجلی کے بل مہیا کرنے والے فیڈر کو لو لوسز فیڈر پر منتقل کرنے کی منظوری دے دی جس کے بعد اب نئے فیڈرز پر واٹر بورڈ کے لئے لوڈشیڈنگ نہیں ہوگی۔ کابینہ نے ماحول کو بہتر بنانے کیلئے سندھ انوائرمینٹل پروٹیکشن کاؤنسل قائم کرنے کی منظوری دیدی جس میں 25 آفیشل اور نان آفیشل اراکین ہونگے۔ سندھ کابینہ نے ای-اسٹیمپ کی سروس کے لیے بورڈ آف ریوینیو اور پنجاب انفارمیشن ٹیکنالاجی بورڈ کے ساتھ معاہدے میں توسیع کی منظوری دیدی۔ چھ ماہ کے بعد سندھ حکومت کا آئی ٹی ڈپارٹمینٹ ای-اسٹیمپ کا سسٹم خود سنبھالے گا۔ کابینہ نے 250 میگا واٹ پاور پروجیکٹ کے لیے 1674 ایکڑ اراضی ایک نجی کمپنی کو ضلع ٹھٹو میں دینے کی منظوری بھی دیدی۔ اجلاس میں آئی بی اے سکھر کے پاس جاب پورٹل قائم کرنے کی منظوری بھی دی گئی۔ اس پورٹل پرسندھ حکومت کے نوکریوں کے اشتہار بھی ہونگے اور وہاں اپلائی بھی کیا جائے گا۔ جاب پورٹل تین ماہ میں فعال ہوجائے گا۔,business
131,اسٹاک ا یکسچینج میں آج بھی زبردست تیزی، انڈیکس  نئی بلند سطح پر پہنچ گیا,https://www.express.pk/story/2731804/stock-exchange-me-aaj-bhi-taizi-index-nai-buland-satah-par-pohnch-gya,,business
132,ایف بی آر کی تاجر دوست اسکیم میں بڑی تبدیلیاں متوقع,https://www.express.pk/story/2731803/fbr-ki-tajir-dost-scheme-m-bari-tabdeeliaa-mutwaqqay,فیڈرل بورڈ آف ریونیو (ایف بی آر) کی تاجر دوست اسکیم میں بڑی تبدیلیوں کا امکان ظاہر کیا جا رہا ہے۔ ذرائع کے مطابق چھوٹے تاجروں سے ٹیکس وصول کرنے کے بجائے بڑے خوردہ فروشوں کے خلاف کارروائیاں شروع کی جائیں گی۔ ایف بی آر ریٹرنز، ڈیٹا سیکیورٹی اور کمرشل بجلی کی کھپت کے ڈیٹا کے تجزیے کی بنیاد پر بڑے تاجروں کو رجسٹر کرے گا۔ فی دکان ریٹیل آؤٹ لیٹ پر فکسڈ ٹیکس کی موجودہ پالیسی کو معطل کر دے گا، اس پالیسی پر نظرثانی کی آئی ایم ایف نے توثیق کی ہے یا نہیں یہ سب سے بڑا سوالیہ نشان ہوگا۔ واضح رہے کہ تاجر دوست اسکیم مطلوبہ محصول وصول کرنے میں بری طرح ناکام رہی۔ پہلی سہ ماہی میں ہدف 10 ارب روپے رکھا گیا تھا اور دوسری سہ ماہی کی مدت کے لیے ٹی ڈی ایس کی وصولی 23.4 ارب روپے تک جانے کا ہدف تھا۔ ایف بی آر نے رواں مالی سال کے دوران ٹی ڈی ایس کے ذریعے 50 ارب روپے کی وصولی کے لیے آئی ایم ایف سے اتفاق کیا۔,business
133,ٹیکس آمدن نہ بڑھا سکے تو تنخواہ دار طبقے اور صنعتوں پر ٹیکس بڑھے گا، وزیر خزانہ,https://www.express.pk/story/2731775/maashi-shobon-se-nikal-jana-hi-hukomat-ke-haq-min-behtar-hay-wazir-e-khazana,وزیرخزانہ محمد اورنگزیب نے کہا ہے کہ معاشی شعبوں سے حکومت کا نکل جانا ہی بہتر ہے۔ محمد اورنگزیب نے کراچی میں فیوچر سمٹ سے خطاب کرتے ہوئے کہا کہ میکرو اکنامک اعشاریے بتدریج بہتر ہورہے ہیں، خسارے سرپلس میں تبدیل ہوچکے ہیں، ترسیلات زر میں مسلسل بہتری آرہی ہے، شرحِ سود میں کمی کے بعد Karachi inter-bank offered rate کائبور 13 فیصد تک نیچے آگیا ہے۔ انہوں نے کہا کہ نجی شعبے کو ملک کی قیادت اور اپنی کارکردگی بھی بہتر کرنا ہوگی، نجی شعبے کو کاروبار کو بڑھانے کے ساتھ اپنی پیداواری صلاحیت کو بڑھانا ہوگا، جہاں پر کوئی مسئلہ یا رکاوٹ ہو اس پر سخت فیصلہ کرتے ہیں، اقتصادی رابطہ کمیٹی میں چکن اور دالوں کی قیمت کا جائزہ لیا ہے۔ وزیر خزانہ نے کہا کہ پنشن میں اصلاحات کرنے کی ضرورت ہے، ہمیں پیغام مل رہا ہے کہ معیشت پر کام جاری رکھیں، ہمارے پاس تساہل کی گئی گنجائش نہیں ہے، ہمارے پاس کوئی چوائس نہیں ہے، معاشی اصلاحات کے بغیر ملک آگے نہیں بڑھ سکتا۔ انہوں نے کہا کہ معیشت کے جن شعبے سے حکومت نکل جائے تو وہ حکومت کے حق میں بہتر ہے، چاول کی فصل سے حکومت کی عدم موجودگی کے باعث نمو ہوئی، چاول کی برآمدات بڑھ کر 4 ارب ڈالر سے تجاوز کرگئی، جس چیز سے حکومت نکل جائے اس میں بہتری ہے، چاول اور مکئی سے حکومت نکل گئی ہے، پنجاب حکومت کا گندم کی سپورٹ پرائس مقرر نہ کرنے کا فیصلہ درست اقدام ہے۔ محمد اورنگزیب کا کہنا تھا کہ تحقیق میں حکومت کو بھول جائیں اس حوالے سے نجی شعبے کو کردار ادا کرنا ہوگا، حکومت کے کتنے تحقیقاتی ادارے ہیں، اگر وہ تحقیق کررہے ہوتے تو زراعت کہاں سے کہاں پہنچ جاتی ہے، نجی شعبے کو تحقیق کے لئے حکومت اپنی سپورٹ فراہم کرے گی۔ انہوں نے مزید کہا کہ ملک کا ٹیکس ریونیو 9.4 ٹریلین ہے۔ اور ملک کا 9 ٹریلین زیر گردش کرنسی ہے۔ جس اس کو تبدیل کرنے کی کوشش کریں گے تو مسائل ہونگے، اگر ٹیکس ریو نیو اس مرتبہ نہ بڑھا سکے تو تنخواہ دار طبقے اور صنعتوں پر ٹیکس بڑھے گا۔,business
134,10 ڈالر کا پاکستانی آم دبئی میں دوبارہ پیک ہوکر 120ڈالر کا ہوجاتا ہے، یو اے ای قونصلر,https://www.express.pk/story/2731773/10-alr-ka-pakstani-am-dbei-mi-dobar-pik-okr-120alr-ka-ojata-io-a-ai-konslr,کراچی: متحدہ عرب امارات کے قونصل جنرل بخیت عتیق الرومیتی نے کہا ہے کہ پاکستان کے پاس بہترین آم کی فصل ہوتی ہے، ویلیو ایڈیشن سے اس کی قیمت اور کاروبار میں وسعت پیدا کی جاسکتی ہے۔ بخیت عتیق الرومیتی کا کراچی میں فیوچر سمٹ سے خطاب کرتے ہوئے کہا کہ جب کوئی سرمایہ کار یو اے ای آتا ہے ہم اسے سہولت فراہم کرتے ہیں، پاکستان میں سرمایہ کاروں کو ویزہ جیسے مسائل اور اخراجات درپیش ہوتے ہیں، سرمایہ کاروں کو جہاں تک ممکن کو آسانی فراہم کرنی چاہیے۔ یو اے ای کے قونصل جنرل نے کہا کہ پاکستان کے پاس بہترین آم کی فصل ہوتی ہے، دبئی میں بھی اس کی کافی ڈیمانڈ ہے، ویلیو ایڈیشن سے اس کی قیمت اور کاروبار میں وسعت پیدا کی جاسکتی ہے۔ پاکستان کا آم 10ڈالر میں دبئی جاتا ہے اور وہاں دوبارہ پیک ہوکر 120ڈالر کا ہوجاتا ہے، پاکستان کے زرعی شعبے میں ویلیو ایڈیشن کی ضرورت ہے۔، یہ کام صرف حکومت نے نہیں بلکہ سب کو مل کر کرنا ہے، پاکستان سے جب دبئی جاتے ہیں، تو ہر پاکستانی آم مانگتا ہے، اپنی فیملی کو گفٹ دیتے ہیں، فوڈ سکیورٹی کا شعبہ اس ریجن میں نمبر ون ہے۔ متحدہ عرب امارات والے سیاست میں نہیں بلکہ معیشت میں چلے گئے ہیں، جس پاکستانی نے یو اے ای میں سرمایہ کاری کرنا ہے۔ متعلقہ وزارت کے پاس جائے گا۔ اور وہ لوگ خود رابطہ کر لیں گے۔,business
135,ایف بی آر میں  89 خالی آسامیاں ختم کردی گئیں,https://www.express.pk/story/2731767/fbr-min-89-khali-aasamiyan-khatam-kardi-gayin,اسلام آباد: وزارتوں و ڈویژنوں اور ان کے ماتحت اداروں سے کلاس فور کی خالی آسامیاں ختم کرنے سے متعلق وفاقی کابینہ کے فیصلے پر عمل درآمد شروع کردیا گیا ہے۔ فیڈرل بورڈ آف ریونیو (ایف بی آر) نے اسٹیبلشمنٹ ڈویژن کا مراسلہ و سرکلر موصول ہونے کے بعد ان لینڈ ریونیو کی 89 خالی پوسٹیں ختم کر دی ہیں۔ تفصیلات کے مطابق ایف بی آر نے خالی آسامیاں مستقل طور پر ختم کرنے کا نوٹیفکیشن جاری کر دیا ہے جس کے مطابق آسامیاں چیف ٹیکس آفیسرز، لارج ٹیکس پیئرز یونٹس اور ریجنل دفاتر میں ختم کی گئی ہیں۔ خالی آسامیوں کا تعلق کراچی، لاہور، راولپنڈی، پشاور سے ہے، ایف بی آر کے مطابق حیدر آباد، گوجرانوالہ اور ملتان میں بھی خالی آسامیاں ختم کردی گئی ہیں۔,business
136,بجلی کی خرید و فروخت میں 1075 ارب روپے کا شارٹ فال,https://www.express.pk/story/2731752/bijli-ki-khareed-o-farokht-mein-1075-arab-rupay-ka-short-faal,جلی کی خرید و فروخت میں 1075 ارب روپے سے زائد شارٹ فال کا انکشاف ہوا ہے۔ رپورٹ کے مطابق  رواں مالی سال صارفین سے ریبیسنگ سے 275 ارب روپے وصول کئے جائیں گے، گردشی قرض میں کمی کیلیے 228 ارب روپے کی اضافی سبسڈی فراہم کی جائے گی۔ بجلی کی تقسیم کار کمپنیوں کے نقصانات نیپرا ٹارگٹ 11.4فیصد کی نسبت 18.3 فیصد تک پہنچ گئے۔ آئی ایم ایف سے ریبیسنگ بروقت کرانے کی یقین دہانی اورگردشی قرضوں پرقابوپانے کے منصوبے پر بات کی جائے گی۔,business
137,زرمبادلہ کی مارکیٹوں میں اتارچڑھاؤ کے بعد ڈالر کی پیش قدمی برقرار,https://www.express.pk/story/2731683/zar-e-mubadla-ki-marketon-mein-atarchrhhao-ke-baad-dollar-ki-paish-qadmi-barqarar,نئی مانیٹری پالیسی میں توقع سے زائد شرح سود میں کمی سے معیشت باالخصوص درآمدی سرگرمیوں میں بڑھتی ہوئی طلب کے باعث زرمبادلہ کی دونوں مارکیٹوں میں منگل کو بھی اتارچڑھاؤ کے بعد ڈالر کی پیش قدمی برقرار رہی۔ سعودی عرب اور قطر کی پاکستان کے مختلف شعبوں میں سرمایہ کاری کرنے کے ساتھ ایشیائی ترقیاتی بینک کی جانب سے اگلے ہفتے 50کروڑ ڈالر ملنے کی توقعات پر انٹربینک مارکیٹ میں کاروباری دورانیے کے دوران ڈالر کی قدر ایک موقع پر 13پیسے کی کمی سے 277روپے 65پیسے کی سطح پر بھی آگئی تھی لیکن سپلائی میں بہتری آتے ہی مارکیٹ فورسز بشمول ریگولیٹر کی جانب سے ڈیمانڈ آنے سے اختتامی لمحات میں ڈالر کی پیشقدمی شروع ہوئی۔ اس کے نتیجے میں کاروبار کے اختتام پر ڈالر کے انٹربینک ریٹ 05پیسے کے اضافے سے 277روپے 83پیسے کی سطح پر بند ہوئے جبکہ اوپن کرنسی مارکیٹ میں بھی ڈالر کی قدر 03پیسے کے اضافے 278روپے 74پیسے کی سطح پر بند ہوئی۔ یہاں یہ امر قابل ذکر ہے کہ اکتوبر کے مہینے میں اوورسیز پاکستانیوں کی ترسیلات زر کی آمد کا حجم 3ارب ڈالر سے متجاوز ہونے کی اطلاعات سے زرمبادلہ کی مارکیٹوں میں سپلائی بہتر ہونے واضح کے اشارے مل رہے ہیں لیکن مانیٹری پالیسی بیان میں آنے والے مہینوں میں درآمدات بتدریج بڑھنے اور بڑے پیمانے کی صنعتوں کی نمو بہتر ہونے کی پیشگوئیوں سے ڈالر کی پیشگی ڈیمانڈ دیکھی گئی جس سے ڈالر کی قدر میں بھی بتدریج اضافے کا رحجان غالب ہے۔,business
138,سونے کی عالمی اور مقامی مارکیٹوں میں قیمت کم ہو گئی,https://www.express.pk/story/2731653/gold-prices-05-11-24,سونے کی عالمی  اور مقامی مارکیٹوں میں قیمت آج کم  ہو گئی۔,business
139,پاکستان اسٹاک ایکسچینج میں آج پھر تیزی، انڈیکس 92 ہزار پوائنٹس کی سطح عبور کرگیا,https://www.express.pk/story/2731606/pakistan-stock-exchange-me-aaj-phir-taizi-index-92-hazar-points-ki-satah-uboor-kar-gya,پاکستان اسٹاک ایکس چینج میں آج پھر تیزی کا رجحان ہے اور انڈیکس ایک بار پھر 92ہزار کی سطح عبور کرگیا۔,business
140,کراچی چیمبر نے شرح سود میں معمولی کمی مسترد کردی,https://www.express.pk/story/2731587/karachi-chamber-ne-sharah-sood-mein-mamooli-kami-mustard-kar-di,کراچی چیمبر آف کامرس اینڈ انڈسٹری کے صدر محمد جاوید بلوانی نے اسٹیٹ بینک کی جانب سے شرح سود میں 2.5 فیصد کمی کو مسترد کر دیا ہے۔ انہوں نے ردعمل دیتے ہوئے کہا کہ اگرچہ کے سی سی آئی کو شرح سود میں کم از کم 5 فیصد کمی کی توقع تھی لیکن اس میں صرف.5 2 فیصد کمی کی گئی ہے جو نہ تو کافی ہے اور نہ ہی مہنگائی کے گرتے ہوئے رجحان کے مطابق ہے جو سنگل ڈیجٹ پر آ گئی ہے۔ 250 بیسس پوائنٹس کی کمی کے ساتھ پالیسی ریٹ اب 15 فیصد ہے جو کہ اب بھی بہت زیادہ ہے، لہٰذا اسے زیادہ جارحانہ انداز میں کم کرنا چاہیے تاکہ اسے فوری طور پر سنگل ڈیجٹ پر لاتے ہوئے5 سے 7 فیصد کے درمیان کردیا جائے جو خطے اور دنیا کے دیگر ممالک کے برابر ہے۔ انھوں نے کہا کہ تاجر برادری سود کی شرح کو سنگل ڈیجیٹ پر دیکھنا چاہتی ہے، جس سے یقینی طور پر قرضے لینے کی حوصلہ افزائی ہو گی اور کاروباری لاگت میں کمی کی وجہ سے توسیع کو فروغ ملے گا جو یقیناً معیشت کے لیے سازگار ثابت ہوگا۔ یہ امر حوصلہ افزا ہے کہ اسٹیٹ بینک نے مانیٹری پالیسی کے مؤقف میں نرمی کا سلسلہ جاری رکھا ہوا ہے، کیونکہ یہ مسلسل چوتھی کمی ہے جس نے شرح سود کو 22 فیصد سے کم کر کے 15 فیصد کر دیا ہے ۔,business
141,2.8 کی شرح سے ترقی کریں گے تب بھی بجلی مہنگی ہوگی، اویس لغاری,https://www.express.pk/story/2731583/2-8-ki-sharah-se-taraqqi-karen-ge-tab-bhi-bijli-mehngi-hogi-owais-laghari,وزیرتوانائی اویس لغاری نے کہا ہے ڈیولپمنٹ پارٹنرکیساتھ وعدے پورے کرنے ہیں،2.8کی شرح سے ترقی کریں گے تب بھی بجلی مہنگی ہوگی۔ انھوں نے ایک تقریب میں کہا کیا ہمارے پاس مزید پاور پلانٹ لگانے کی جگہ ہے؟ کیا صنعتی صارف کیلیے بجلی کی قیمت تبدیل کرسکتے ہیں؟ فیصل آباداورلاہورکے گرڈ پر انفرااسٹرکچرموجود ہے۔ آپ لوگ پرانی آئی پی پیز کو رو رہے ہیں،2.8 کی شرح سے ترقی کریں گے، تب بھی بجلی مہنگی ہوگی،دعا کریں کاسا 1000 کا انفرااسٹرکچر افغانستان میں نہ لگے۔,business
142,ای سی سی نے رواں مالی سال کیلیے سرکلر ڈیبٹ مینجمنٹ پلان کی منظوری دیدی,https://www.express.pk/story/2731542/ecc-ne-rawan-maali-saal-keliye-circular-debt-managment-plan-ki-manzoori-day-di,کابینہ کی اقتصادی رابطہ کمیٹی(ای سی سی) نے روں مالی سال 2024-25 کیلیے سرکلر ڈیبٹ مینجمنٹ پلان کی منظوری دیدی،  پلان کا مقصد توانائی کے شعبے میں گردشی قرضے میں کمی لانا ہے،  ای سی سی نے شنگھائی تعاون تنظیم کے موقع پر اٹھنے والے انتظامی اخراجات کی تصدیق کی بھی ہدایت کر دی گئی ہے۔ تفصیلات کے مطابق کابینہ کی اقتصادی رابطہ کمیٹی کا اجلاس پیر کو یہاں وفاقی وزیر خزانہ و محصولات سینیٹر محمد اورنگزیب کی زیر صدارت منعقد ہوا۔ اجلاس میں وفاقی وزیر پٹرولیم مصدق مسعود ملک، وزیر توانائی سردار اویس احمد خان لغاری، وفاقی وزیراقتصادی امور احد خان چیمہ، گورنر سٹیٹ بینک، چیئرمین سکیورٹیز اینڈ ایکسچینج کمیشن آف پاکستان، چیئرمین سرمایہ کاری بورڈ، وفاقی سیکرٹریز اور متعلقہ وزارتوں اور محکموں کے سینئر افسران نے شرکت کی۔ اجلاس میں اہم ایجنڈا امور کا جائزہ لیا گیا۔اجلاس میں وزارت اطلاعات و نشریات کی جانب سے شنگھائی تعاون تنظیم کے 23 ویں حکومتی سربراہان کے اجلاس کے ضمن میں واجبات کی ادائیگی کے لیے 95.822 ملین روپے کی تکنیکی اضافی گرانٹ کی درخواست کی گئی۔ ای سی سی نے غور و خوض کے بعد ہدایت کی کہ وزارت مذکورہ رقم مالی سال 2024-25 کے اپنے مختص بجٹ سے دوبارہ ترتیب دے، مالی سال کے اختتام پرشارٹ فال کی صورت میں وزارت خزانہ مطلوبہ اضافی گرانٹ فراہم کرے گی۔ اجلاس میں وفاقی وزارت اطلاعات و نشریات کی جانب سے اہمیت کے حامل ڈیجیٹل اقدامات کے منصوبوں کیلیے مزید 536.1 ملین روپے کی تکنیکی اضافی گرانٹ کی فراہمی سے متعلق سمری پیش کی گئی۔ ای سی سی نے وزارت کو مالی سال 2024-25 کیلیے اپنے مختص کردہ بجٹ سے فنڈز کی دوبارہ تخصیص کی ہدایت کی، ضرورت پڑنے پروزارت کو اضافی گرانٹ دی جائے گی۔ اجلاس میں وزارت صنعت و پیداوار کی جانب سے پشاور ہائی کورٹ کے فیصلے کے تناظر میں خیبرپختونخوا سے چینی کی برآمدات سے متعلق رپورٹ پیش کی گئی۔ وزارت کی جانب سے کمیٹی کوبتایاگیا کہ قومی اعداد و شمار کے مطابق خیبر پختونخوا میں چینی کی پیداوار صوبے کی سالانہ طلب (0.979 ملین میٹرک ٹن) سے کم ہے اور یہ کمی زیادہ تر پنجاب اور سندھ میں زائد پیداوار سے پوری کی جاتی ہے اس لیے ای سی سی کے فیصلہ کے مطابق موجودہ وقت میں اورمستقبل میں برآمدات کے باوجود صوبہ میں چینی کی قلت کاکوئی امکان نہیں۔ ای سی سی نے فراہم کردہ قومی اعداد و شمار کی بنیاد پر اپنا فیصلہ برقرار رکھا تاہم خیبرپختونخوا کی جانب سے پیش کردہ درخواست اور تجاویز کو نوٹ کیا گیا۔ اجلاس میں وزارت قانون و انصاف کی جانب سے سپریم کورٹ آف پاکستان کی عمارتوں کی مرمت اور دیکھ بھال کے لیے وزارت ہاؤسنگ اینڈ ورکس سے 151.787 ملین روپے کی منتقلی سے متعلق سمری پیش کی گئی۔ ای سی سی نے تکنیکی اضافی گرانٹ کے ذریعے فنڈز کی منتقلی کی منظوری دی۔ اجلاس میں وزارت توانائی (پٹرولیم ڈویژن)کی جانب سے پاکستان اسٹیٹ آئل (پی ایس او) اور سوکار آذربائیجان کے مابین پٹرولیم مصنوعات کی فراہمی سے متعلق سیل پرچیز ایگریمنٹ کی منظوری دی گئی۔ اجلاس میں وزارت توانائی (پاور ڈویڑن) کی سمری پر مالی سال 2024-25 کیلیے گردشی قرضہ کے انتظام وانصرام سے متعلق منصوبہ کی منظوری بھی دی گئی، اس منصوبہ کا مقصد بجلی کے شعبہ میں واجبات کو کم کرنا اور مالیاتی پائیداریت کو بڑھانا ہے۔ اجلاس میں وزارت داخلہ کی جانب سے ایس سی اوسربراہان حکومت کے اجلاس کے موقع پرسیف سٹی کیمروں کی مرمت اور اسلام آباد میں امن و امان برقرار رکھنے سے متعلق اخراجات کے حوالہ سے اضافہ 650.35 ملین روپے کی تکنیکی ضمنی گرانٹ کی فراہمی سے متعلق سمری پیش کی گئی۔  ای سی سی نے رواں مالی سال کے وزارت کے اپنے مختص کردہ بجٹ سے رقم کی دوبارہ تخصیص کی ہدایت کی۔ اجلاس میں وزارت داخلہ کی جانب سے ایس سی اوسربراہان حکومت کے اجلاس کے حوالہ سے اسلام آباد کی خوبصورتی کے حوالہ سے اخراجات کی ادائیگی کیلیے 2.70 ارب روپے کی لاگت سے متعلق سمری پیش کی گئی۔ ای سی سی نے فیصلہ کیا کہ کیپیٹل ڈیولپمنٹ اتھارٹی اور وزارت داخلہ تیسرے فریق سے مصارف کی تصدیق کروا کر دوبارہ سمری کو پیش کریں۔  اجلاس دال چنا،دال ماش اور مرغی کی قیمتوں میں اضافے کی صورتحال کا جائزہ لیا گیا۔ ای سی سی نے معاملے پر تشویش کا اظہار کرتے ہوئے نیشنل پرائس منیجمنٹ کمیٹی(این پی ایم سی) کو وزارت قومی غذائی تحفظ وتحقیق اور صوبائی انتظامیہ کے ساتھ مل کر صورتحال پر نظر رکھنے اور عوام کو جلد از جلد ریلیف فراہم کرنے کی ہدایت کی۔ ای سی سی نے فیصلہ کیا کہ مہنگائی میں کمی کے ثمرات عوام تک پہنچانے کے لیے ضروری اشیاء کی قیمتوں کا مسلسل جائزہ لیا جائے گا۔,business
